task,seed,vanilla,shr,l11_matched
google_robot_pick_coke_can,122,False,True,True
google_robot_pick_coke_can,123,False,False,False
google_robot_pick_coke_can,124,True,True,True
google_robot_pick_coke_can,125,False,False,False
google_robot_pick_coke_can,126,False,False,True
google_robot_pick_coke_can,127,False,False,False
google_robot_pick_coke_can,128,False,False,False
google_robot_pick_coke_can,129,False,False,True
google_robot_pick_coke_can,130,False,False,False
google_robot_pick_coke_can,131,True,False,True
google_robot_pick_coke_can,132,False,True,True
google_robot_pick_coke_can,133,False,True,False
google_robot_pick_coke_can,134,True,False,False
google_robot_pick_coke_can,135,False,True,False
google_robot_pick_coke_can,136,False,False,False
google_robot_pick_coke_can,137,False,False,False
google_robot_pick_coke_can,138,True,False,False
google_robot_pick_coke_can,139,True,False,True
google_robot_pick_coke_can,140,False,False,True
google_robot_pick_coke_can,141,False,False,False
google_robot_pick_coke_can,142,False,False,False
google_robot_pick_coke_can,143,False,False,False
google_robot_pick_coke_can,144,True,False,False
google_robot_pick_coke_can,145,False,False,True
google_robot_pick_coke_can,146,True,True,True
google_robot_pick_coke_can,147,True,False,True
google_robot_pick_coke_can,148,False,False,True
google_robot_pick_coke_can,149,False,False,False
google_robot_pick_coke_can,150,False,False,False
google_robot_pick_coke_can,151,False,True,False
google_robot_pick_coke_can,152,False,False,False
google_robot_pick_coke_can,153,False,True,True
google_robot_pick_coke_can,154,True,False,True
google_robot_pick_coke_can,155,True,False,False
google_robot_pick_coke_can,156,True,True,True
google_robot_pick_coke_can,157,False,False,False
google_robot_pick_coke_can,158,False,False,False
google_robot_pick_coke_can,159,False,False,False
google_robot_pick_coke_can,160,False,False,False
google_robot_pick_coke_can,161,False,False,False
google_robot_pick_coke_can,162,False,False,True
google_robot_pick_coke_can,163,False,False,False
google_robot_pick_coke_can,164,True,False,False
google_robot_pick_coke_can,165,False,True,True
google_robot_pick_coke_can,166,False,False,False
google_robot_pick_coke_can,167,False,False,False
google_robot_pick_coke_can,168,False,False,False
google_robot_pick_coke_can,169,False,False,False
google_robot_pick_coke_can,170,False,False,False
google_robot_pick_coke_can,171,False,False,False
google_robot_pick_coke_can,172,False,False,False
google_robot_pick_coke_can,173,False,False,True
google_robot_pick_coke_can,174,False,False,False
google_robot_pick_coke_can,175,False,False,False
google_robot_pick_coke_can,176,False,True,True
google_robot_pick_coke_can,177,False,False,False
google_robot_pick_coke_can,178,True,False,False
google_robot_pick_coke_can,179,False,False,False
google_robot_pick_coke_can,180,False,True,False
google_robot_pick_coke_can,181,False,False,False
google_robot_pick_coke_can,182,False,False,False
google_robot_pick_coke_can,183,False,True,True
google_robot_pick_coke_can,184,True,False,False
google_robot_pick_coke_can,185,True,False,True
google_robot_pick_coke_can,186,True,False,False
google_robot_pick_coke_can,187,True,False,False
google_robot_pick_coke_can,188,True,False,False
google_robot_pick_coke_can,189,False,True,False
google_robot_pick_coke_can,190,False,True,True
google_robot_pick_coke_can,191,False,False,True
google_robot_pick_coke_can,192,False,True,False
google_robot_pick_coke_can,193,True,True,True
google_robot_pick_coke_can,194,False,False,False
google_robot_pick_coke_can,195,False,False,False
google_robot_pick_coke_can,196,False,True,True
google_robot_pick_coke_can,197,True,False,False
google_robot_pick_coke_can,198,False,False,False
google_robot_pick_coke_can,199,False,False,False
google_robot_pick_coke_can,200,False,False,False
google_robot_pick_coke_can,201,False,True,False
google_robot_pick_coke_can,202,False,False,False
google_robot_pick_coke_can,203,False,False,False
google_robot_pick_coke_can,204,False,False,False
google_robot_pick_coke_can,205,False,False,False
google_robot_pick_coke_can,206,False,False,False
google_robot_pick_coke_can,207,True,True,True
google_robot_pick_coke_can,208,True,True,False
google_robot_pick_coke_can,209,False,False,False
google_robot_pick_coke_can,210,False,False,True
google_robot_pick_coke_can,211,True,True,True
google_robot_pick_coke_can,212,True,False,False
google_robot_pick_coke_can,213,False,False,True
google_robot_pick_coke_can,214,False,False,False
google_robot_pick_coke_can,215,True,True,True
google_robot_pick_coke_can,216,True,True,True
google_robot_pick_coke_can,217,True,False,False
google_robot_pick_coke_can,218,False,False,False
google_robot_pick_coke_can,219,True,False,False
google_robot_pick_coke_can,220,False,True,True
google_robot_pick_coke_can,221,False,False,False
google_robot_pick_coke_can,222,True,True,True
google_robot_pick_coke_can,223,True,True,True
google_robot_pick_coke_can,224,False,True,True
google_robot_pick_coke_can,225,False,False,False
google_robot_pick_coke_can,226,False,False,True
google_robot_pick_coke_can,227,True,True,True
google_robot_pick_coke_can,228,True,True,False
google_robot_pick_coke_can,229,False,False,False
google_robot_pick_coke_can,230,True,False,True
google_robot_pick_coke_can,231,False,False,True
google_robot_pick_coke_can,232,True,False,False
google_robot_pick_coke_can,233,False,False,False
google_robot_pick_coke_can,234,True,True,False
google_robot_pick_coke_can,235,False,False,False
google_robot_pick_coke_can,236,False,False,False
google_robot_pick_coke_can,237,False,False,False
google_robot_pick_coke_can,238,False,False,False
google_robot_pick_coke_can,239,False,True,False
google_robot_pick_coke_can,240,True,False,False
google_robot_pick_coke_can,241,True,True,False
google_robot_pick_coke_can,242,False,False,False
google_robot_pick_coke_can,243,True,False,False
google_robot_pick_coke_can,244,True,True,False
google_robot_pick_coke_can,245,False,False,False
google_robot_pick_coke_can,246,False,False,True
google_robot_pick_coke_can,247,False,False,True
google_robot_pick_coke_can,248,False,False,True
google_robot_pick_coke_can,249,False,False,True
google_robot_pick_coke_can,250,False,True,True
google_robot_pick_coke_can,251,False,False,False
google_robot_pick_coke_can,252,False,False,True
google_robot_pick_coke_can,253,True,False,True
google_robot_pick_coke_can,254,True,True,False
google_robot_pick_coke_can,255,False,False,False
google_robot_pick_coke_can,256,True,True,True
google_robot_pick_coke_can,257,False,True,False
google_robot_pick_coke_can,258,False,False,True
google_robot_pick_coke_can,259,False,False,False
google_robot_pick_coke_can,260,True,False,False
google_robot_pick_coke_can,261,False,False,False
google_robot_pick_coke_can,262,False,False,True
google_robot_pick_coke_can,263,False,False,False
google_robot_pick_coke_can,264,False,False,False
google_robot_pick_coke_can,265,False,True,True
google_robot_pick_coke_can,266,False,True,False
google_robot_pick_coke_can,267,True,True,True
google_robot_pick_coke_can,268,True,True,False
google_robot_pick_coke_can,269,False,False,True
google_robot_pick_coke_can,270,False,False,False
google_robot_pick_coke_can,271,False,False,False
google_robot_pick_coke_can,272,False,False,False
google_robot_pick_coke_can,273,True,True,True
google_robot_pick_coke_can,274,True,True,True
google_robot_pick_coke_can,275,True,True,True
google_robot_pick_coke_can,276,False,False,False
google_robot_pick_coke_can,277,False,False,False
google_robot_pick_coke_can,278,False,False,True
google_robot_pick_coke_can,279,False,False,False
google_robot_pick_coke_can,280,False,False,False
google_robot_pick_coke_can,281,False,True,False
google_robot_pick_coke_can,282,False,False,False
google_robot_pick_coke_can,283,False,False,False
google_robot_pick_coke_can,284,False,False,True
google_robot_pick_coke_can,285,False,False,True
google_robot_pick_coke_can,286,False,False,False
google_robot_pick_coke_can,287,True,False,True
google_robot_pick_coke_can,288,False,False,False
google_robot_pick_coke_can,289,False,True,True
google_robot_pick_coke_can,290,False,True,False
google_robot_pick_coke_can,291,False,False,False
google_robot_pick_coke_can,292,True,True,True
google_robot_pick_coke_can,293,False,True,True
google_robot_pick_coke_can,294,False,False,False
google_robot_pick_coke_can,295,False,False,True
google_robot_pick_coke_can,296,False,False,True
google_robot_pick_coke_can,297,False,False,True
google_robot_pick_coke_can,298,True,False,True
google_robot_pick_coke_can,299,False,False,True
google_robot_move_near,0,True,True,True
google_robot_move_near,1,False,False,False
google_robot_move_near,2,False,True,True
google_robot_move_near,3,False,True,False
google_robot_move_near,4,True,True,True
google_robot_move_near,5,True,True,True
google_robot_move_near,6,True,True,True
google_robot_move_near,7,True,True,True
google_robot_move_near,8,True,True,True
google_robot_move_near,9,True,True,True
google_robot_move_near,10,True,True,True
google_robot_move_near,11,True,True,True
google_robot_move_near,12,True,True,True
google_robot_move_near,13,False,False,False
google_robot_move_near,14,True,False,False
google_robot_move_near,15,True,True,True
google_robot_move_near,16,True,True,True
google_robot_move_near,17,True,True,True
google_robot_move_near,18,False,True,False
google_robot_move_near,19,True,True,True
google_robot_move_near,20,True,True,True
google_robot_move_near,21,True,True,True
google_robot_move_near,22,True,False,True
google_robot_move_near,23,False,False,False
google_robot_move_near,24,True,True,True
google_robot_move_near,25,True,True,True
google_robot_move_near,26,True,False,True
google_robot_move_near,27,False,False,False
google_robot_move_near,28,False,False,False
google_robot_move_near,29,True,True,True
google_robot_move_near,30,False,False,False
google_robot_move_near,31,False,False,False
google_robot_move_near,32,True,True,True
google_robot_move_near,33,False,True,False
google_robot_move_near,34,True,True,True
google_robot_move_near,35,True,True,True
google_robot_move_near,36,True,False,True
google_robot_move_near,37,True,True,True
google_robot_move_near,38,True,True,True
google_robot_move_near,39,True,True,True
google_robot_move_near,40,True,False,False
google_robot_move_near,41,False,True,False
google_robot_move_near,42,True,False,True
google_robot_move_near,43,True,True,True
google_robot_move_near,44,False,True,False
google_robot_move_near,45,True,True,True
google_robot_move_near,46,True,True,False
google_robot_move_near,47,False,False,False
google_robot_move_near,48,False,True,False
google_robot_move_near,49,False,True,False
google_robot_move_near,50,False,False,False
google_robot_move_near,51,True,True,True
google_robot_move_near,52,True,False,True
google_robot_move_near,53,True,True,True
google_robot_move_near,54,True,True,True
google_robot_move_near,55,False,False,False
google_robot_move_near,56,False,False,False
google_robot_move_near,57,True,True,True
google_robot_move_near,58,True,True,True
google_robot_move_near,59,False,False,False
google_robot_move_near,60,False,False,False
google_robot_move_near,61,True,True,True
google_robot_move_near,62,False,False,False
google_robot_move_near,63,True,True,True
google_robot_move_near,64,True,True,True
google_robot_move_near,65,True,True,True
google_robot_move_near,66,False,True,False
google_robot_move_near,67,True,True,True
google_robot_move_near,68,True,False,True
google_robot_move_near,69,True,False,False
google_robot_move_near,70,True,True,True
google_robot_move_near,71,True,False,False
google_robot_move_near,72,False,True,True
google_robot_move_near,73,False,True,True
google_robot_move_near,74,False,False,False
google_robot_move_near,75,False,False,True
google_robot_move_near,76,True,True,True
google_robot_move_near,77,True,True,True
google_robot_move_near,78,True,True,False
google_robot_move_near,79,True,True,True
google_robot_move_near,80,True,True,True
google_robot_move_near,81,True,True,True
google_robot_move_near,82,True,True,True
google_robot_move_near,83,False,False,False
google_robot_move_near,84,False,True,False
google_robot_move_near,85,False,False,False
google_robot_move_near,86,False,True,False
google_robot_move_near,87,True,False,True
google_robot_move_near,88,False,True,True
google_robot_move_near,89,False,False,False
google_robot_move_near,90,True,True,True
google_robot_move_near,91,False,False,False
google_robot_move_near,92,True,True,True
google_robot_move_near,93,False,False,False
google_robot_move_near,94,True,True,True
google_robot_move_near,95,False,True,True
google_robot_move_near,96,False,True,False
google_robot_move_near,97,True,True,True
google_robot_move_near,98,True,True,True
google_robot_move_near,99,False,False,False
google_robot_move_near,100,True,True,True
google_robot_move_near,101,False,False,False
google_robot_move_near,102,False,True,False
google_robot_move_near,103,False,False,False
google_robot_move_near,104,True,True,False
google_robot_move_near,105,False,True,False
google_robot_move_near,106,True,True,True
google_robot_move_near,107,False,True,False
google_robot_move_near,108,True,True,True
google_robot_move_near,109,True,False,False
google_robot_move_near,110,False,True,False
google_robot_move_near,111,False,True,False
google_robot_move_near,112,False,False,True
google_robot_move_near,113,False,False,False
google_robot_move_near,114,True,True,True
google_robot_move_near,115,False,False,False
google_robot_move_near,116,True,False,True
google_robot_move_near,117,True,True,True
google_robot_move_near,118,False,True,False
google_robot_move_near,119,True,True,True
google_robot_move_near,120,False,True,True
google_robot_move_near,121,True,True,True
google_robot_move_near,122,True,True,True
google_robot_move_near,123,True,True,True
google_robot_move_near,124,True,True,True
google_robot_move_near,125,True,True,True
google_robot_move_near,126,True,False,True
google_robot_move_near,127,True,True,True
google_robot_move_near,128,False,False,False
google_robot_move_near,129,False,False,False
google_robot_move_near,130,True,True,True
google_robot_move_near,131,True,True,True
google_robot_move_near,132,True,True,True
google_robot_move_near,133,True,True,True
google_robot_move_near,134,True,True,True
google_robot_move_near,135,False,True,True
google_robot_move_near,136,False,False,False
google_robot_move_near,137,False,False,False
google_robot_move_near,138,True,True,True
google_robot_move_near,139,True,True,True
google_robot_move_near,140,False,True,True
google_robot_move_near,141,True,False,False
google_robot_move_near,142,True,True,True
google_robot_move_near,143,True,True,True
google_robot_move_near,144,False,True,True
google_robot_move_near,145,True,False,True
google_robot_move_near,146,True,True,True
google_robot_move_near,147,False,True,True
google_robot_move_near,148,False,False,False
google_robot_move_near,149,False,False,False
google_robot_move_near,150,False,False,True
google_robot_move_near,151,False,True,True
google_robot_move_near,152,True,True,True
google_robot_move_near,153,False,False,False
google_robot_move_near,154,True,True,True
google_robot_move_near,155,True,True,True
google_robot_move_near,156,True,True,True
google_robot_move_near,157,True,False,True
google_robot_move_near,158,True,True,True
google_robot_move_near,159,True,True,True
google_robot_move_near,160,False,True,True
google_robot_move_near,161,True,True,True
google_robot_move_near,162,True,True,True
google_robot_move_near,163,True,True,True
google_robot_move_near,164,False,False,True
google_robot_move_near,165,False,True,False
google_robot_move_near,166,True,True,False
google_robot_move_near,167,False,False,True
google_robot_move_near,168,True,True,True
google_robot_move_near,169,True,True,True
google_robot_move_near,170,True,True,True
google_robot_move_near,171,False,False,False
google_robot_move_near,172,True,True,True
google_robot_move_near,173,False,False,False
google_robot_move_near,174,True,True,True
google_robot_move_near,175,False,True,False
google_robot_move_near,176,False,True,False
google_robot_move_near,177,False,False,False
google_robot_move_near,178,True,False,False
google_robot_move_near,179,True,True,True
google_robot_move_near,180,False,False,False
google_robot_move_near,181,True,True,True
google_robot_move_near,182,False,True,False
google_robot_move_near,183,False,False,False
google_robot_move_near,184,True,True,True
google_robot_move_near,185,False,True,False
google_robot_move_near,186,False,True,True
google_robot_move_near,187,True,False,False
google_robot_move_near,188,False,False,False
google_robot_move_near,189,False,True,False
google_robot_move_near,190,True,True,True
google_robot_move_near,191,False,False,False
google_robot_move_near,192,True,True,True
google_robot_move_near,193,True,True,True
google_robot_move_near,194,True,True,True
google_robot_move_near,195,True,True,True
google_robot_move_near,196,True,True,True
google_robot_move_near,197,False,False,False
google_robot_move_near,198,False,False,False
google_robot_move_near,199,False,False,True
google_robot_move_near,200,True,True,True
google_robot_move_near,201,False,True,False
google_robot_move_near,202,False,False,False
google_robot_move_near,203,True,True,True
google_robot_move_near,204,False,False,False
google_robot_move_near,205,True,True,True
google_robot_move_near,206,True,True,True
google_robot_move_near,207,True,False,False
google_robot_move_near,208,False,False,False
google_robot_move_near,209,True,False,False
google_robot_move_near,210,True,True,True
google_robot_move_near,211,True,False,False
google_robot_move_near,212,False,True,True
google_robot_move_near,213,True,False,False
google_robot_move_near,214,True,False,True
google_robot_move_near,215,True,False,False
google_robot_move_near,216,False,False,False
google_robot_move_near,217,False,False,False
google_robot_move_near,218,False,False,False
google_robot_move_near,219,False,False,False
google_robot_move_near,220,True,True,True
google_robot_move_near,221,False,False,False
google_robot_move_near,222,True,False,False
google_robot_move_near,223,False,False,False
google_robot_move_near,224,True,True,True
google_robot_move_near,225,True,True,True
google_robot_move_near,226,False,True,False
google_robot_move_near,227,True,True,True
google_robot_move_near,228,True,True,False
google_robot_move_near,229,True,True,True
google_robot_move_near,230,False,True,False
google_robot_move_near,231,True,True,True
google_robot_move_near,232,True,True,False
google_robot_move_near,233,False,True,True
google_robot_move_near,234,True,True,True
google_robot_move_near,235,False,True,True
google_robot_move_near,236,False,False,False
google_robot_move_near,237,True,True,True
google_robot_move_near,238,True,True,True
google_robot_move_near,239,False,True,True
google_robot_move_near,240,True,True,True
google_robot_move_near,241,True,True,True
google_robot_move_near,242,True,True,True
google_robot_move_near,243,True,True,False
google_robot_move_near,244,False,True,False
google_robot_move_near,245,True,False,True
google_robot_move_near,246,False,False,True
google_robot_move_near,247,True,False,False
google_robot_move_near,248,True,True,True
google_robot_move_near,249,True,True,True
google_robot_move_near,250,True,True,True
google_robot_move_near,251,True,True,True
google_robot_move_near,252,True,True,True
google_robot_move_near,253,True,True,True
google_robot_move_near,254,True,False,False
google_robot_move_near,255,True,True,True
google_robot_move_near,256,True,True,True
google_robot_move_near,257,True,False,False
google_robot_move_near,258,False,False,False
google_robot_move_near,259,False,True,True
google_robot_move_near,260,True,True,True
google_robot_move_near,261,True,True,True
google_robot_move_near,262,False,False,False
google_robot_move_near,263,False,False,False
google_robot_move_near,264,True,True,True
google_robot_move_near,265,True,False,True
google_robot_move_near,266,False,False,False
google_robot_move_near,267,True,True,True
google_robot_move_near,268,True,True,True
google_robot_move_near,269,True,True,True
google_robot_move_near,270,True,True,False
google_robot_move_near,271,True,True,True
google_robot_move_near,272,False,False,False
google_robot_move_near,273,True,True,True
google_robot_move_near,274,False,False,False
google_robot_move_near,275,True,True,True
google_robot_move_near,276,True,True,True
google_robot_move_near,277,False,False,False
google_robot_move_near,278,True,True,True
google_robot_move_near,279,False,False,False
google_robot_move_near,280,False,False,False
google_robot_move_near,281,True,True,True
google_robot_move_near,282,True,True,True
google_robot_move_near,283,True,True,True
google_robot_move_near,284,False,False,False
google_robot_move_near,285,True,True,True
google_robot_move_near,286,False,False,False
google_robot_move_near,287,True,True,False
google_robot_move_near,288,True,True,True
google_robot_move_near,289,True,True,True
google_robot_move_near,290,True,True,True
google_robot_move_near,291,True,True,True
google_robot_move_near,292,True,True,True
google_robot_move_near,293,True,False,True
google_robot_move_near,294,True,True,True
google_robot_move_near,295,True,True,True
google_robot_move_near,296,False,True,False
google_robot_move_near,297,True,False,False
google_robot_move_near,298,False,False,False
google_robot_move_near,299,True,True,True
google_robot_place_apple_in_closed_top_drawer,0,False,False,False
google_robot_place_apple_in_closed_top_drawer,1,False,False,True
google_robot_place_apple_in_closed_top_drawer,2,False,False,False
google_robot_place_apple_in_closed_top_drawer,3,False,False,False
google_robot_place_apple_in_closed_top_drawer,4,False,False,False
google_robot_place_apple_in_closed_top_drawer,5,False,False,False
google_robot_place_apple_in_closed_top_drawer,6,False,False,False
google_robot_place_apple_in_closed_top_drawer,7,False,False,False
google_robot_place_apple_in_closed_top_drawer,8,False,False,False
google_robot_place_apple_in_closed_top_drawer,9,False,False,False
google_robot_place_apple_in_closed_top_drawer,10,False,False,False
google_robot_place_apple_in_closed_top_drawer,11,False,False,False
google_robot_place_apple_in_closed_top_drawer,12,False,False,False
google_robot_place_apple_in_closed_top_drawer,13,False,False,False
google_robot_place_apple_in_closed_top_drawer,14,False,False,False
google_robot_place_apple_in_closed_top_drawer,15,False,False,False
google_robot_place_apple_in_closed_top_drawer,16,False,False,False
google_robot_place_apple_in_closed_top_drawer,17,False,False,False
google_robot_place_apple_in_closed_top_drawer,18,False,False,False
google_robot_place_apple_in_closed_top_drawer,19,False,False,False
google_robot_place_apple_in_closed_top_drawer,20,False,False,False
google_robot_place_apple_in_closed_top_drawer,21,False,False,False
google_robot_place_apple_in_closed_top_drawer,22,False,False,False
google_robot_place_apple_in_closed_top_drawer,23,False,False,False
google_robot_place_apple_in_closed_top_drawer,24,False,False,False
google_robot_place_apple_in_closed_top_drawer,25,False,False,False
google_robot_place_apple_in_closed_top_drawer,26,False,False,False
google_robot_place_apple_in_closed_top_drawer,27,False,False,False
google_robot_place_apple_in_closed_top_drawer,28,False,False,False
google_robot_place_apple_in_closed_top_drawer,29,False,False,False
google_robot_place_apple_in_closed_top_drawer,30,False,False,False
google_robot_place_apple_in_closed_top_drawer,31,False,False,False
google_robot_place_apple_in_closed_top_drawer,32,False,False,False
google_robot_place_apple_in_closed_top_drawer,33,False,False,False
google_robot_place_apple_in_closed_top_drawer,34,False,False,False
google_robot_place_apple_in_closed_top_drawer,35,False,False,False
google_robot_place_apple_in_closed_top_drawer,36,False,False,False
google_robot_place_apple_in_closed_top_drawer,37,False,False,False
google_robot_place_apple_in_closed_top_drawer,38,False,False,False
google_robot_place_apple_in_closed_top_drawer,39,False,False,False
google_robot_place_apple_in_closed_top_drawer,40,False,False,False
google_robot_place_apple_in_closed_top_drawer,41,False,False,False
google_robot_place_apple_in_closed_top_drawer,42,False,False,False
google_robot_place_apple_in_closed_top_drawer,43,False,False,False
google_robot_place_apple_in_closed_top_drawer,44,False,False,False
google_robot_place_apple_in_closed_top_drawer,45,False,False,False
google_robot_place_apple_in_closed_top_drawer,46,False,False,False
google_robot_place_apple_in_closed_top_drawer,47,False,False,False
google_robot_place_apple_in_closed_top_drawer,48,False,False,False
google_robot_place_apple_in_closed_top_drawer,49,False,False,False
google_robot_place_apple_in_closed_top_drawer,50,False,False,False
google_robot_place_apple_in_closed_top_drawer,51,False,False,False
google_robot_place_apple_in_closed_top_drawer,52,False,False,False
google_robot_place_apple_in_closed_top_drawer,53,False,False,False
google_robot_place_apple_in_closed_top_drawer,54,False,False,False
google_robot_place_apple_in_closed_top_drawer,55,False,False,False
google_robot_place_apple_in_closed_top_drawer,56,False,False,False
google_robot_place_apple_in_closed_top_drawer,57,False,False,False
google_robot_place_apple_in_closed_top_drawer,58,False,False,False
google_robot_place_apple_in_closed_top_drawer,59,False,False,False
google_robot_place_apple_in_closed_top_drawer,60,False,False,False
google_robot_place_apple_in_closed_top_drawer,61,False,False,False
google_robot_place_apple_in_closed_top_drawer,62,False,False,False
google_robot_place_apple_in_closed_top_drawer,63,False,False,False
google_robot_place_apple_in_closed_top_drawer,64,False,False,False
google_robot_place_apple_in_closed_top_drawer,65,False,False,False
google_robot_place_apple_in_closed_top_drawer,66,False,False,False
google_robot_place_apple_in_closed_top_drawer,67,False,False,False
google_robot_place_apple_in_closed_top_drawer,68,False,False,False
google_robot_place_apple_in_closed_top_drawer,69,False,False,False
google_robot_place_apple_in_closed_top_drawer,70,False,False,False
google_robot_place_apple_in_closed_top_drawer,71,False,False,False
google_robot_place_apple_in_closed_top_drawer,72,False,False,False
google_robot_place_apple_in_closed_top_drawer,73,False,False,False
google_robot_place_apple_in_closed_top_drawer,74,False,False,False
google_robot_place_apple_in_closed_top_drawer,75,False,False,False
google_robot_place_apple_in_closed_top_drawer,76,False,False,False
google_robot_place_apple_in_closed_top_drawer,77,False,False,False
google_robot_place_apple_in_closed_top_drawer,78,False,False,False
google_robot_place_apple_in_closed_top_drawer,79,False,False,False
google_robot_place_apple_in_closed_top_drawer,80,False,False,False
google_robot_place_apple_in_closed_top_drawer,81,False,False,False
google_robot_place_apple_in_closed_top_drawer,82,False,False,False
google_robot_place_apple_in_closed_top_drawer,83,False,False,False
google_robot_place_apple_in_closed_top_drawer,84,False,False,False
google_robot_place_apple_in_closed_top_drawer,85,False,False,False
google_robot_place_apple_in_closed_top_drawer,86,False,False,False
google_robot_place_apple_in_closed_top_drawer,87,False,False,False
google_robot_place_apple_in_closed_top_drawer,88,False,False,False
google_robot_place_apple_in_closed_top_drawer,89,False,False,False
google_robot_place_apple_in_closed_top_drawer,90,False,False,False
google_robot_place_apple_in_closed_top_drawer,91,False,False,False
google_robot_place_apple_in_closed_top_drawer,92,False,False,False
google_robot_place_apple_in_closed_top_drawer,93,False,False,False
google_robot_place_apple_in_closed_top_drawer,94,False,False,False
google_robot_place_apple_in_closed_top_drawer,95,False,False,False
google_robot_place_apple_in_closed_top_drawer,96,False,False,False
google_robot_place_apple_in_closed_top_drawer,97,False,False,False
google_robot_place_apple_in_closed_top_drawer,98,False,False,False
google_robot_place_apple_in_closed_top_drawer,99,False,False,False
google_robot_place_apple_in_closed_top_drawer,100,False,False,False
google_robot_place_apple_in_closed_top_drawer,101,False,False,False
google_robot_place_apple_in_closed_top_drawer,102,False,False,False
google_robot_place_apple_in_closed_top_drawer,103,False,False,False
google_robot_place_apple_in_closed_top_drawer,104,False,False,False
google_robot_place_apple_in_closed_top_drawer,105,False,False,False
google_robot_place_apple_in_closed_top_drawer,106,False,False,False
google_robot_place_apple_in_closed_top_drawer,107,False,False,False
google_robot_place_apple_in_closed_top_drawer,108,False,False,False
google_robot_place_apple_in_closed_top_drawer,109,False,False,False
google_robot_place_apple_in_closed_top_drawer,110,False,False,False
google_robot_place_apple_in_closed_top_drawer,111,False,False,False
google_robot_place_apple_in_closed_top_drawer,112,False,False,False
google_robot_place_apple_in_closed_top_drawer,113,False,False,False
google_robot_place_apple_in_closed_top_drawer,114,False,False,False
google_robot_place_apple_in_closed_top_drawer,115,False,False,False
google_robot_place_apple_in_closed_top_drawer,116,False,False,False
google_robot_place_apple_in_closed_top_drawer,117,False,False,False
google_robot_place_apple_in_closed_top_drawer,118,False,False,False
google_robot_place_apple_in_closed_top_drawer,119,False,False,False
google_robot_place_apple_in_closed_top_drawer,120,False,False,False
google_robot_place_apple_in_closed_top_drawer,121,False,False,False
google_robot_place_apple_in_closed_top_drawer,122,False,False,False
google_robot_place_apple_in_closed_top_drawer,123,False,False,False
google_robot_place_apple_in_closed_top_drawer,124,False,False,False
google_robot_place_apple_in_closed_top_drawer,125,False,False,False
google_robot_place_apple_in_closed_top_drawer,126,False,False,False
google_robot_place_apple_in_closed_top_drawer,127,False,False,False
google_robot_place_apple_in_closed_top_drawer,128,False,False,False
google_robot_place_apple_in_closed_top_drawer,129,False,False,False
google_robot_place_apple_in_closed_top_drawer,130,False,False,False
google_robot_place_apple_in_closed_top_drawer,131,False,False,False
google_robot_place_apple_in_closed_top_drawer,132,False,False,False
google_robot_place_apple_in_closed_top_drawer,133,False,False,False
google_robot_place_apple_in_closed_top_drawer,134,False,False,False
google_robot_place_apple_in_closed_top_drawer,135,False,False,False
google_robot_place_apple_in_closed_top_drawer,136,False,False,False
google_robot_place_apple_in_closed_top_drawer,137,False,False,False
google_robot_place_apple_in_closed_top_drawer,138,False,False,False
google_robot_place_apple_in_closed_top_drawer,139,False,False,False
google_robot_place_apple_in_closed_top_drawer,140,False,False,False
google_robot_place_apple_in_closed_top_drawer,141,False,False,False
google_robot_place_apple_in_closed_top_drawer,142,False,False,False
google_robot_place_apple_in_closed_top_drawer,143,False,False,False
google_robot_place_apple_in_closed_top_drawer,144,False,False,False
google_robot_place_apple_in_closed_top_drawer,145,False,False,False
google_robot_place_apple_in_closed_top_drawer,146,False,False,False
google_robot_place_apple_in_closed_top_drawer,147,False,False,False
google_robot_place_apple_in_closed_top_drawer,148,False,False,False
google_robot_place_apple_in_closed_top_drawer,149,False,False,False
google_robot_place_apple_in_closed_top_drawer,150,False,False,False
google_robot_place_apple_in_closed_top_drawer,151,False,False,False
google_robot_place_apple_in_closed_top_drawer,152,False,False,False
google_robot_place_apple_in_closed_top_drawer,153,False,False,False
google_robot_place_apple_in_closed_top_drawer,154,False,False,False
google_robot_place_apple_in_closed_top_drawer,155,False,False,False
google_robot_place_apple_in_closed_top_drawer,156,False,False,False
google_robot_place_apple_in_closed_top_drawer,157,False,False,False
google_robot_place_apple_in_closed_top_drawer,158,False,False,False
google_robot_place_apple_in_closed_top_drawer,159,False,False,False
google_robot_place_apple_in_closed_top_drawer,160,False,False,False
google_robot_place_apple_in_closed_top_drawer,161,False,False,False
google_robot_place_apple_in_closed_top_drawer,162,False,False,False
google_robot_place_apple_in_closed_top_drawer,163,False,False,False
google_robot_place_apple_in_closed_top_drawer,164,False,False,False
google_robot_place_apple_in_closed_top_drawer,165,False,False,False
google_robot_place_apple_in_closed_top_drawer,166,False,False,False
google_robot_place_apple_in_closed_top_drawer,167,False,False,False
google_robot_place_apple_in_closed_top_drawer,168,False,False,False
google_robot_place_apple_in_closed_top_drawer,169,False,False,False
google_robot_place_apple_in_closed_top_drawer,170,False,False,False
google_robot_place_apple_in_closed_top_drawer,171,False,False,False
google_robot_place_apple_in_closed_top_drawer,172,False,False,False
google_robot_place_apple_in_closed_top_drawer,173,False,False,False
google_robot_place_apple_in_closed_top_drawer,174,False,False,False
google_robot_place_apple_in_closed_top_drawer,175,False,False,False
google_robot_place_apple_in_closed_top_drawer,176,False,False,False
